age,gender,education,employment_status,employment_sector,income_bracket,marital_status,household_size,has_children,urbanicity,region,voted_last,party_id_strength,union_member,public_sector,home_owner,small_biz_owner,owns_car,wa_groups,refused_count,attention_check,will_turnout,undecided,preference_strength,survey_confidence,tv_news_hours,social_media_hours,trust_media,civic_participation,job_tenure_years,primary_choice,secondary_choice,intended_vote
40.0,1.0,5.0,2.0,4.0,3.0,0.0,6.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,9.0,3.0,5.0,4.0,4.0,6.0,35.0,CAND_Azon,CAND_Boreal,Undecided
83.0,1.0,4.0,3.0,,,0.0,4.0,1.0,1.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,3.0,5.0,2.0,,4.0,39.0,CAND_Azon,CAND_Azon,Undecided
,1.0,3.0,4.0,1.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,2.0,2.0,1.0,0.0,0.0,8.0,7.0,4.0,2.0,6.0,9.0,37.0,CAND_Civico,CAND_Electra,CAND_Civico
29.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,,3.0,6.0,4.0,32.0,CAND_Gaia,CAND_Halley,CAND_Gaia
49.0,1.0,3.0,1.0,5.0,3.0,4.0,6.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,2.0,4.0,12.0,CAND_Gaia,CAND_Frontera,CAND_Gaia
57.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,10.0,4.0,3.0,2.0,3.0,4.0,34.0,CAND_Gaia,CAND_Halley,CAND_Gaia
74.0,0.0,5.0,5.0,3.0,0.0,3.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,,1.0,2.0,4.0,1.0,1.0,0.0,4.0,9.0,0.0,1.0,3.0,10.0,36.0,CAND_Jade,CAND_Demetra,CAND_Jade
52.0,1.0,,3.0,2.0,0.0,,5.0,0.0,0.0,3.0,0.0,,0.0,1.0,1.0,0.0,0.0,5.0,5.0,,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,CAND_Azon,CAND_Icaro,CAND_Azon
33.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,,31.0,CAND_Gaia,CAND_Azon,Undecided
82.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,9.0,4.0,5.0,,8.0,9.0,CAND_Gaia,CAND_Civico,Undecided
53.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,7.0,1.0,2.0,,3.0,,CAND_Civico,CAND_Boreal,Undecided
55.0,1.0,5.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,,3.0,9.0,2.0,2.0,6.0,1.0,35.0,CAND_Demetra,CAND_Halley,CAND_Demetra
60.0,0.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,,,0.0,0.0,4.0,1.0,1.0,0.0,1.0,10.0,8.0,3.0,2.0,2.0,4.0,29.0,CAND_Gaia,CAND_Halley,Undecided
81.0,1.0,3.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,9.0,2.0,1.0,9.0,8.0,24.0,CAND_Demetra,CAND_Jade,Undecided
43.0,1.0,5.0,2.0,1.0,3.0,,3.0,0.0,0.0,3.0,1.0,1.0,0.0,,1.0,0.0,1.0,2.0,,0.0,1.0,0.0,10.0,10.0,3.0,5.0,0.0,9.0,24.0,CAND_Civico,CAND_Gaia,CAND_Civico
75.0,0.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,,0.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,6.0,3.0,2.0,9.0,0.0,7.0,CAND_Azon,CAND_Halley,CAND_Azon
55.0,0.0,,0.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,3.0,5.0,10.0,2.0,16.0,CAND_Gaia,CAND_Gaia,Undecided
77.0,0.0,2.0,1.0,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,7.0,5.0,0.0,8.0,2.0,4.0,CAND_Halley,CAND_Azon,Undecided
37.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,5.0,,5.0,5.0,0.0,8.0,32.0,CAND_Azon,CAND_Jade,CAND_Azon
76.0,0.0,5.0,1.0,2.0,4.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,2.0,1.0,10.0,9.0,CAND_Demetra,CAND_Gaia,Undecided
84.0,1.0,2.0,1.0,4.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,36.0,CAND_Demetra,CAND_Electra,Undecided
51.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,7.0,8.0,5.0,0.0,3.0,9.0,32.0,CAND_Frontera,CAND_Gaia,Undecided
64.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,2.0,2.0,10.0,4.0,CAND_Jade,CAND_Civico,Undecided
73.0,1.0,2.0,,4.0,3.0,0.0,5.0,1.0,1.0,2.0,1.0,,,1.0,,0.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,6.0,5.0,CAND_Gaia,CAND_Boreal,Undecided
60.0,1.0,,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,10.0,0.0,1.0,2.0,8.0,8.0,CAND_Demetra,CAND_Demetra,Undecided
80.0,0.0,1.0,3.0,4.0,,2.0,6.0,1.0,0.0,4.0,1.0,3.0,,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,8.0,0.0,2.0,,2.0,9.0,10.0,CAND_Azon,CAND_Frontera,Undecided
80.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,7.0,9.0,3.0,4.0,8.0,5.0,2.0,CAND_Jade,CAND_Demetra,Undecided
29.0,0.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,6.0,5.0,2.0,1.0,9.0,21.0,CAND_Gaia,CAND_Demetra,Undecided
47.0,1.0,2.0,,0.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,8.0,5.0,14.0,CAND_Civico,CAND_Jade,Undecided
72.0,0.0,5.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,9.0,2.0,1.0,5.0,2.0,2.0,1.0,CAND_Demetra,CAND_Gaia,CAND_Demetra
83.0,1.0,5.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,10.0,5.0,,1.0,3.0,0.0,25.0,CAND_Electra,CAND_Icaro,CAND_Electra
78.0,1.0,5.0,2.0,2.0,2.0,3.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,10.0,10.0,5.0,4.0,8.0,4.0,7.0,CAND_Azon,CAND_Jade,CAND_Azon
24.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,9.0,,CAND_Demetra,CAND_Gaia,Undecided
72.0,0.0,,4.0,5.0,0.0,2.0,3.0,1.0,,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,8.0,0.0,,3.0,0.0,10.0,29.0,CAND_Azon,CAND_Icaro,Undecided
84.0,1.0,2.0,4.0,2.0,0.0,4.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,3.0,0.0,10.0,5.0,18.0,CAND_Electra,CAND_Jade,Undecided
26.0,0.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,3.0,,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,8.0,9.0,CAND_Civico,CAND_Icaro,CAND_Civico
66.0,0.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,23.0,CAND_Azon,CAND_Frontera,CAND_Azon
49.0,0.0,5.0,0.0,,1.0,4.0,1.0,1.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,,10.0,6.0,1.0,2.0,5.0,3.0,2.0,CAND_Electra,CAND_Gaia,Undecided
,1.0,0.0,0.0,1.0,,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,8.0,3.0,5.0,4.0,3.0,31.0,CAND_Azon,CAND_Gaia,Undecided
82.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,4.0,2.0,0.0,4.0,33.0,CAND_Demetra,CAND_Icaro,Undecided
41.0,0.0,1.0,1.0,2.0,3.0,1.0,,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,4.0,1.0,1.0,0.0,1.0,,2.0,2.0,3.0,7.0,10.0,10.0,CAND_Boreal,CAND_Demetra,Undecided
36.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,2.0,5.0,9.0,0.0,28.0,CAND_Demetra,CAND_Gaia,CAND_Demetra
31.0,1.0,3.0,2.0,1.0,3.0,,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,5.0,3.0,0.0,8.0,6.0,,CAND_Demetra,CAND_Demetra,Undecided
31.0,1.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,,1.0,0.0,1.0,0.0,1.0,,6.0,5.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,3.0,4.0,8.0,CAND_Boreal,CAND_Icaro,Undecided
83.0,2.0,1.0,5.0,3.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,6.0,10.0,26.0,CAND_Azon,CAND_Demetra,Undecided
34.0,0.0,1.0,0.0,5.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,,0.0,10.0,7.0,3.0,2.0,0.0,3.0,3.0,CAND_Azon,CAND_Demetra,CAND_Azon
33.0,0.0,0.0,2.0,5.0,0.0,3.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,10.0,2.0,,2.0,,33.0,CAND_Halley,CAND_Demetra,Undecided
51.0,1.0,4.0,,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,7.0,5.0,4.0,2.0,6.0,6.0,14.0,CAND_Azon,,CAND_Azon
76.0,0.0,3.0,3.0,2.0,0.0,,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,4.0,9.0,10.0,1.0,CAND_Jade,CAND_Jade,CAND_Jade
73.0,1.0,4.0,2.0,0.0,1.0,,3.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,2.0,10.0,23.0,CAND_Azon,CAND_Gaia,Undecided
21.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,,9.0,3.0,5.0,1.0,9.0,3.0,9.0,CAND_Demetra,CAND_Boreal,Undecided
25.0,,0.0,4.0,4.0,2.0,0.0,7.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,9.0,2.0,2.0,0.0,5.0,5.0,24.0,CAND_Frontera,CAND_Icaro,Undecided
71.0,1.0,2.0,2.0,5.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,,0.0,1.0,0.0,,2.0,,1.0,1.0,1.0,5.0,7.0,4.0,2.0,10.0,0.0,1.0,CAND_Icaro,CAND_Azon,Undecided
67.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,10.0,9.0,CAND_Halley,CAND_Frontera,Undecided
76.0,1.0,2.0,3.0,,3.0,3.0,2.0,,2.0,4.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,7.0,2.0,29.0,CAND_Jade,CAND_Civico,Undecided
29.0,1.0,,4.0,5.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,,,0.0,4.0,0.0,1.0,5.0,4.0,7.0,28.0,CAND_Jade,CAND_Civico,CAND_Jade
34.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,5.0,10.0,5.0,,9.0,0.0,38.0,CAND_Jade,CAND_Halley,Undecided
84.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,,0.0,0.0,6.0,5.0,1.0,1.0,0.0,9.0,7.0,3.0,4.0,3.0,3.0,,CAND_Civico,CAND_Azon,CAND_Civico
83.0,1.0,4.0,2.0,3.0,4.0,4.0,6.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,5.0,2.0,0.0,9.0,8.0,30.0,CAND_Electra,CAND_Frontera,Undecided
62.0,0.0,2.0,1.0,5.0,4.0,0.0,4.0,0.0,,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,4.0,4.0,4.0,,,13.0,CAND_Azon,CAND_Civico,Undecided
42.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,1.0,1.0,4.0,4.0,1.0,4.0,9.0,9.0,29.0,CAND_Azon,CAND_Gaia,Undecided
69.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,4.0,1.0,1.0,1.0,9.0,10.0,,2.0,4.0,7.0,37.0,CAND_Icaro,CAND_Demetra,Undecided
28.0,1.0,5.0,1.0,2.0,0.0,,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,,0.0,0.0,0.0,7.0,34.0,CAND_Demetra,CAND_Azon,Undecided
61.0,1.0,5.0,1.0,4.0,,4.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,5.0,6.0,39.0,CAND_Jade,CAND_Civico,Undecided
46.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,5.0,3.0,6.0,7.0,28.0,CAND_Demetra,CAND_Civico,Undecided
75.0,2.0,0.0,4.0,1.0,3.0,3.0,4.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,0.0,1.0,,6.0,14.0,CAND_Civico,,Undecided
83.0,1.0,,4.0,,1.0,3.0,7.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,0.0,1.0,,0.0,0.0,1.0,10.0,8.0,24.0,CAND_Civico,CAND_Gaia,Undecided
46.0,1.0,,5.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,10.0,4.0,1.0,8.0,8.0,18.0,CAND_Gaia,CAND_Electra,Undecided
25.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,,1.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,7.0,8.0,0.0,3.0,2.0,9.0,35.0,CAND_Icaro,CAND_Demetra,Undecided
83.0,1.0,4.0,5.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0,6.0,2.0,14.0,CAND_Civico,,Undecided
64.0,1.0,3.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,,2.0,2.0,1.0,4.0,7.0,CAND_Demetra,CAND_Halley,Undecided
35.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,9.0,5.0,2.0,0.0,2.0,4.0,15.0,CAND_Jade,CAND_Gaia,Undecided
,0.0,5.0,2.0,1.0,,0.0,6.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,,4.0,4.0,1.0,0.0,0.0,6.0,1.0,1.0,5.0,5.0,8.0,2.0,CAND_Civico,CAND_Frontera,CAND_Civico
42.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,,1.0,4.0,8.0,5.0,0.0,CAND_Demetra,CAND_Electra,Undecided
63.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,3.0,,1.0,1.0,0.0,8.0,,4.0,5.0,1.0,0.0,27.0,CAND_Jade,CAND_Demetra,CAND_Jade
38.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,6.0,2.0,5.0,8.0,4.0,10.0,CAND_Halley,CAND_Halley,Undecided
28.0,1.0,2.0,1.0,4.0,0.0,4.0,6.0,1.0,2.0,3.0,,4.0,,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,5.0,7.0,30.0,CAND_Boreal,CAND_Gaia,Undecided
43.0,0.0,1.0,0.0,,4.0,4.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,,3.0,1.0,1.0,1.0,1.0,8.0,3.0,4.0,7.0,6.0,7.0,CAND_Gaia,CAND_Azon,Undecided
81.0,0.0,0.0,4.0,1.0,0.0,4.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,5.0,12.0,CAND_Electra,CAND_Boreal,Undecided
39.0,1.0,3.0,3.0,4.0,3.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,2.0,3.0,0.0,10.0,4.0,31.0,CAND_Gaia,CAND_Frontera,Undecided
,1.0,5.0,2.0,1.0,2.0,3.0,2.0,0.0,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,2.0,0.0,7.0,2.0,30.0,CAND_Electra,CAND_Boreal,Undecided
45.0,0.0,3.0,4.0,1.0,4.0,1.0,5.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,6.0,4.0,2.0,2.0,5.0,25.0,CAND_Civico,CAND_Electra,Undecided
83.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,3.0,7.0,1.0,CAND_Icaro,CAND_Civico,Undecided
81.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,20.0,CAND_Demetra,CAND_Demetra,Undecided
76.0,,1.0,4.0,5.0,1.0,3.0,2.0,0.0,2.0,,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,8.0,10.0,1.0,4.0,5.0,7.0,5.0,CAND_Azon,CAND_Demetra,Undecided
22.0,1.0,0.0,,3.0,2.0,1.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,9.0,4.0,3.0,10.0,4.0,28.0,CAND_Electra,CAND_Gaia,Undecided
43.0,0.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,8.0,4.0,2.0,CAND_Gaia,CAND_Jade,Undecided
72.0,0.0,,5.0,1.0,4.0,1.0,2.0,0.0,1.0,,,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,3.0,9.0,0.0,38.0,CAND_Jade,CAND_Halley,Undecided
49.0,1.0,,0.0,2.0,3.0,,5.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,14.0,CAND_Azon,CAND_Civico,Undecided
58.0,0.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,,1.0,2.0,5.0,1.0,1.0,0.0,4.0,,0.0,3.0,1.0,10.0,8.0,CAND_Demetra,CAND_Azon,CAND_Demetra
39.0,0.0,1.0,5.0,3.0,0.0,2.0,3.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,9.0,7.0,3.0,2.0,0.0,4.0,16.0,CAND_Electra,CAND_Electra,Undecided
60.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,9.0,9.0,27.0,CAND_Boreal,CAND_Halley,Undecided
50.0,0.0,2.0,2.0,4.0,4.0,0.0,6.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,6.0,,28.0,CAND_Azon,CAND_Demetra,Undecided
74.0,1.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,4.0,0.0,3.0,7.0,12.0,CAND_Demetra,CAND_Icaro,Undecided
33.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,0.0,1.0,10.0,7.0,0.0,1.0,5.0,6.0,38.0,CAND_Azon,CAND_Demetra,Undecided
,1.0,4.0,5.0,1.0,0.0,4.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,7.0,4.0,3.0,,2.0,22.0,CAND_Azon,CAND_Electra,Undecided
82.0,1.0,4.0,0.0,0.0,4.0,4.0,6.0,1.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,9.0,7.0,3.0,2.0,6.0,2.0,8.0,CAND_Gaia,,Undecided
52.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,10.0,0.0,2.0,1.0,10.0,6.0,37.0,CAND_Electra,CAND_Gaia,Undecided
45.0,0.0,0.0,0.0,1.0,2.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,9.0,1.0,3.0,,0.0,36.0,CAND_Gaia,CAND_Boreal,Undecided
27.0,1.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,4.0,10.0,7.0,39.0,CAND_Electra,CAND_Civico,Undecided
